id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28
HOUSEHOLD_2_361_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_361_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_361_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_361_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_361_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_361_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_361_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_362_CA_1_validation,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0
HOUSEHOLD_2_362_CA_2_validation,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_362_CA_3_validation,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HOUSEHOLD_2_362_CA_4_validation,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
HOUSEHOLD_2_362_TX_1_validation,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_362_TX_2_validation,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
HOUSEHOLD_2_362_TX_3_validation,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
HOUSEHOLD_2_362_WI_1_validation,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_362_WI_2_validation,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HOUSEHOLD_2_362_WI_3_validation,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
HOUSEHOLD_2_363_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_363_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_363_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
HOUSEHOLD_2_363_CA_4_validation,1,0,0,0,1,0,2,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_363_TX_1_validation,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
HOUSEHOLD_2_363_TX_2_validation,5,2,0,0,0,1,4,4,1,0,0,0,0,0,0,3,2,2,2,0,0,0,0,0,0,0,1,3
HOUSEHOLD_2_363_TX_3_validation,2,0,1,0,0,0,2,4,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_363_WI_1_validation,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,1,0
HOUSEHOLD_2_363_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_363_WI_3_validation,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HOUSEHOLD_2_364_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_364_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_364_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_364_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_364_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_364_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_364_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_364_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_364_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_364_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_365_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_365_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_365_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_365_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_365_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_365_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_365_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_365_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_365_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_365_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_366_CA_1_validation,0,2,0,1,0,0,2,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
HOUSEHOLD_2_366_CA_2_validation,3,4,1,2,5,3,5,7,6,2,2,3,5,2,8,0,2,3,1,1,1,5,6,6,3,1,3,4
HOUSEHOLD_2_366_CA_3_validation,15,5,5,6,6,1,5,3,3,0,4,2,4,9,9,5,1,6,6,6,0,2,5,8,4,2,2,5
HOUSEHOLD_2_366_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_366_TX_1_validation,0,2,0,1,3,2,0,2,1,0,1,0,0,2,5,2,1,1,2,0,2,2,4,0,0,0,1,0
HOUSEHOLD_2_366_TX_2_validation,4,1,1,1,2,0,1,6,1,0,0,2,0,1,0,1,0,0,2,1,1,1,0,0,1,0,1,0
HOUSEHOLD_2_366_TX_3_validation,3,0,0,2,1,0,2,4,4,2,2,0,0,1,4,1,0,0,1,1,0,2,2,2,1,0,2,1
HOUSEHOLD_2_366_WI_1_validation,0,0,0,0,0,0,0,4,1,1,0,2,1,1,2,0,0,0,0,1,0,2,1,1,1,0,0,0
HOUSEHOLD_2_366_WI_2_validation,5,0,4,5,1,16,6,11,5,4,1,1,4,8,6,1,0,0,0,5,1,0,0,0,0,1,3,3
HOUSEHOLD_2_366_WI_3_validation,4,1,1,0,0,0,5,8,4,1,2,6,2,0,0,5,1,1,4,0,2,0,4,2,2,4,2,3
HOUSEHOLD_2_367_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
HOUSEHOLD_2_367_CA_2_validation,1,0,1,1,2,1,1,2,1,0,1,0,0,3,1,2,0,0,0,1,0,0,0,1,1,1,0,1
HOUSEHOLD_2_367_CA_3_validation,1,1,0,1,1,0,1,0,5,0,0,1,2,0,0,1,0,0,1,0,0,0,2,0,1,1,0,0
HOUSEHOLD_2_367_CA_4_validation,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_367_TX_1_validation,0,1,0,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
HOUSEHOLD_2_367_TX_2_validation,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,0,1,0,0,0,0,0,0,0
HOUSEHOLD_2_367_TX_3_validation,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
HOUSEHOLD_2_367_WI_1_validation,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
HOUSEHOLD_2_367_WI_2_validation,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HOUSEHOLD_2_367_WI_3_validation,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
HOUSEHOLD_2_368_CA_1_validation,4,2,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,1,1,1,2,0,1,1,0,1
HOUSEHOLD_2_368_CA_2_validation,0,1,0,0,1,1,1,5,1,3,0,2,6,0,2,2,0,0,0,2,3,3,1,0,1,1,3,1
HOUSEHOLD_2_368_CA_3_validation,3,2,3,2,3,1,0,1,4,1,2,3,1,0,1,3,1,1,3,1,1,1,4,2,0,0,0,0
HOUSEHOLD_2_368_CA_4_validation,0,1,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,1,0,1
HOUSEHOLD_2_368_TX_1_validation,0,4,1,0,1,0,0,1,0,1,0,0,2,1,0,2,1,1,0,0,0,3,2,1,1,2,2,1
HOUSEHOLD_2_368_TX_2_validation,0,1,0,0,1,1,1,0,0,0,0,0,0,2,0,3,1,0,0,0,0,2,4,0,0,0,0,0
HOUSEHOLD_2_368_TX_3_validation,0,3,5,0,1,1,3,1,1,2,0,0,0,0,0,2,0,0,1,1,2,3,1,1,1,3,2,2
HOUSEHOLD_2_368_WI_1_validation,0,0,0,1,0,0,2,0,0,1,1,1,1,2,0,0,1,0,1,1,0,1,1,0,0,0,0,2
HOUSEHOLD_2_368_WI_2_validation,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,2
HOUSEHOLD_2_368_WI_3_validation,1,1,0,1,0,0,2,0,0,2,0,1,2,0,3,1,0,0,1,1,1,0,0,1,2,1,0,1
HOUSEHOLD_2_369_CA_1_validation,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,2,4
HOUSEHOLD_2_369_CA_2_validation,2,1,0,0,0,1,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,2,2,0,1,2
HOUSEHOLD_2_369_CA_3_validation,1,2,4,1,3,2,1,4,2,2,1,3,6,2,2,2,2,6,3,5,1,0,2,2,2,1,2,2
HOUSEHOLD_2_369_CA_4_validation,2,0,1,1,0,1,0,1,0,1,2,0,0,0,1,1,0,1,0,0,2,0,2,0,0,0,1,2
HOUSEHOLD_2_369_TX_1_validation,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_369_TX_2_validation,0,1,3,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1
HOUSEHOLD_2_369_TX_3_validation,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2
HOUSEHOLD_2_369_WI_1_validation,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,3,1,1,0,1,1,1
HOUSEHOLD_2_369_WI_2_validation,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
HOUSEHOLD_2_369_WI_3_validation,1,1,0,0,2,0,0,1,0,2,0,0,0,0,2,2,0,0,0,0,0,2,0,1,0,0,4,0
HOUSEHOLD_2_370_CA_1_validation,0,3,1,0,0,0,0,0,0,0,0,0,0,3,1,1,2,0,0,0,1,1,4,2,1,1,0,1
HOUSEHOLD_2_370_CA_2_validation,0,2,1,0,2,1,0,0,2,1,3,0,2,1,2,2,3,1,0,3,2,0,2,1,0,2,1,0
HOUSEHOLD_2_370_CA_3_validation,4,1,6,1,0,3,2,1,1,0,3,0,1,3,3,2,0,1,5,0,2,3,1,3,2,4,0,2
HOUSEHOLD_2_370_CA_4_validation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0
HOUSEHOLD_2_370_TX_1_validation,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0
HOUSEHOLD_2_370_TX_2_validation,0,1,1,2,0,0,0,2,0,0,0,2,1,1,1,1,0,1,0,1,0,3,3,0,2,0,2,2
HOUSEHOLD_2_370_TX_3_validation,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
HOUSEHOLD_2_370_WI_1_validation,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0
HOUSEHOLD_2_370_WI_2_validation,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_370_WI_3_validation,2,0,0,0,1,0,0,0,1,0,1,0,2,0,2,1,0,0,0,1,0,2,0,0,0,0,1,0
HOUSEHOLD_2_371_CA_1_validation,4,2,5,6,1,8,0,3,3,0,0,2,1,2,3,7,0,0,1,1,1,1,1,3,2,1,3,4
HOUSEHOLD_2_371_CA_2_validation,1,4,2,1,1,0,2,5,2,2,1,0,1,2,1,3,1,4,2,2,0,3,3,2,0,2,5,1
HOUSEHOLD_2_371_CA_3_validation,9,17,12,18,13,1,10,3,12,12,8,3,6,18,7,6,7,2,8,5,11,12,2,13,9,10,14,5
HOUSEHOLD_2_371_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0
HOUSEHOLD_2_371_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_371_TX_2_validation,1,3,4,0,0,0,0,0,0,0,0,0,0,7,2,2,1,0,0,1,0,0,0,0,2,5,2,0
HOUSEHOLD_2_371_TX_3_validation,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0
HOUSEHOLD_2_371_WI_1_validation,4,6,0,0,0,0,2,3,1,3,0,2,1,1,2,4,0,4,0,0,5,2,2,0,0,0,0,2
HOUSEHOLD_2_371_WI_2_validation,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
HOUSEHOLD_2_371_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_372_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_372_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_372_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_372_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_372_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_372_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_372_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_372_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_372_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_372_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_373_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_373_CA_2_validation,1,1,0,0,1,0,0,2,1,1,0,1,0,0,0,0,3,0,0,0,0,1,1,1,2,1,1,0
HOUSEHOLD_2_373_CA_3_validation,1,0,0,3,1,1,2,3,1,1,4,0,1,3,3,1,1,0,2,2,1,1,0,3,1,2,2,3
HOUSEHOLD_2_373_CA_4_validation,0,1,0,1,1,0,0,1,1,0,2,0,0,0,1,0,1,1,1,0,1,0,2,1,1,0,2,1
HOUSEHOLD_2_373_TX_1_validation,2,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,2,0,1,0
HOUSEHOLD_2_373_TX_2_validation,2,0,0,0,0,1,0,3,0,0,0,0,0,2,1,2,2,1,0,1,0,0,1,1,0,0,0,0
HOUSEHOLD_2_373_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0
HOUSEHOLD_2_373_WI_1_validation,0,1,3,0,0,2,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0
HOUSEHOLD_2_373_WI_2_validation,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
HOUSEHOLD_2_373_WI_3_validation,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HOUSEHOLD_2_374_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_374_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_374_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_374_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_374_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_374_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_374_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_374_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_374_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_374_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_375_CA_1_validation,0,0,1,0,0,0,4,1,0,2,1,0,0,0,2,0,0,0,0,1,0,1,0,1,0,0,2,0
HOUSEHOLD_2_375_CA_2_validation,2,0,0,0,0,0,2,1,0,0,0,0,0,0,1,2,2,0,3,2,1,0,6,0,0,0,3,1
HOUSEHOLD_2_375_CA_3_validation,1,2,0,0,1,1,1,2,3,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,6,2,0
HOUSEHOLD_2_375_CA_4_validation,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,2,1,0,0,1
HOUSEHOLD_2_375_TX_1_validation,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0
HOUSEHOLD_2_375_TX_2_validation,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,1,0,1,0,0
HOUSEHOLD_2_375_TX_3_validation,0,0,0,0,1,2,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_375_WI_1_validation,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,3,0,1,0,0,0,0,0
HOUSEHOLD_2_375_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_375_WI_3_validation,0,1,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0
HOUSEHOLD_2_376_CA_1_validation,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
HOUSEHOLD_2_376_CA_2_validation,0,0,0,1,0,0,1,0,0,0,0,1,0,1,2,0,1,1,0,0,3,1,1,1,1,0,0,0
HOUSEHOLD_2_376_CA_3_validation,3,3,1,0,0,1,2,1,2,0,1,0,0,1,1,1,0,1,0,0,0,2,0,1,1,2,0,1
HOUSEHOLD_2_376_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_376_TX_1_validation,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,2,0,1,0,0,0,0
HOUSEHOLD_2_376_TX_2_validation,1,0,0,1,0,0,0,2,1,2,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_376_TX_3_validation,0,0,0,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,1,0,0,1,0,0,1
HOUSEHOLD_2_376_WI_1_validation,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1,0
HOUSEHOLD_2_376_WI_2_validation,1,1,0,1,0,0,2,2,0,1,1,2,0,0,0,1,0,0,1,1,6,3,2,1,2,0,0,1
HOUSEHOLD_2_376_WI_3_validation,0,2,1,0,2,0,1,2,0,2,0,0,0,2,1,2,0,0,0,0,1,1,1,0,0,1,1,1
HOUSEHOLD_2_377_CA_1_validation,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,2
HOUSEHOLD_2_377_CA_2_validation,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,4,1,3,0,0,2,1,1,1,0
HOUSEHOLD_2_377_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0
HOUSEHOLD_2_377_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_377_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
HOUSEHOLD_2_377_TX_2_validation,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
HOUSEHOLD_2_377_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_377_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,3,0,0,1,2,0,1
HOUSEHOLD_2_377_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_377_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
HOUSEHOLD_2_378_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_378_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_378_CA_3_validation,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
HOUSEHOLD_2_378_CA_4_validation,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_378_TX_1_validation,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
HOUSEHOLD_2_378_TX_2_validation,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
HOUSEHOLD_2_378_TX_3_validation,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
HOUSEHOLD_2_378_WI_1_validation,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
HOUSEHOLD_2_378_WI_2_validation,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1
HOUSEHOLD_2_378_WI_3_validation,0,0,1,3,0,0,0,1,1,1,0,0,0,0,4,0,1,1,0,1,0,2,1,1,0,0,0,0
HOUSEHOLD_2_379_CA_1_validation,1,2,3,0,2,1,1,1,0,0,1,1,0,2,4,0,2,1,1,3,1,0,3,0,1,2,0,1
