,Unnamed: 0,id,d_1,d_2,d_3,d_4,d_5,d_6,d_7,d_8,d_9,d_10,d_11,d_12,d_13,d_14,d_15,d_16,d_17,d_18,d_19,d_20,d_21,d_22,d_23,d_24,d_25,d_26,d_27,d_28
28806,28806,HOUSEHOLD_2_270_WI_3_validation,0,0,1,1,0,0,1,3,1,0,2,1,0,0,2,1,1,0,0,0,1,3,0,1,2,0,1,1
28807,28807,HOUSEHOLD_2_271_WI_3_validation,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28808,28808,HOUSEHOLD_2_272_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28809,28809,HOUSEHOLD_2_273_WI_3_validation,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
28810,28810,HOUSEHOLD_2_274_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28811,28811,HOUSEHOLD_2_275_WI_3_validation,1,2,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,2
28812,28812,HOUSEHOLD_2_276_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28813,28813,HOUSEHOLD_2_277_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28814,28814,HOUSEHOLD_2_278_WI_3_validation,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28815,28815,HOUSEHOLD_2_279_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28816,28816,HOUSEHOLD_2_280_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28817,28817,HOUSEHOLD_2_281_WI_3_validation,2,1,1,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1
28818,28818,HOUSEHOLD_2_282_WI_3_validation,1,1,2,2,2,1,4,5,5,2,1,2,2,4,9,9,4,1,1,3,1,5,6,2,1,4,2,1
28819,28819,HOUSEHOLD_2_283_WI_3_validation,3,5,0,0,0,3,3,0,4,2,1,0,0,2,1,3,0,1,1,0,3,1,3,1,0,0,0,1
28820,28820,HOUSEHOLD_2_284_WI_3_validation,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1
28821,28821,HOUSEHOLD_2_285_WI_3_validation,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,1
28822,28822,HOUSEHOLD_2_286_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28823,28823,HOUSEHOLD_2_287_WI_3_validation,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
28824,28824,HOUSEHOLD_2_288_WI_3_validation,1,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0
28825,28825,HOUSEHOLD_2_289_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28826,28826,HOUSEHOLD_2_290_WI_3_validation,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
28827,28827,HOUSEHOLD_2_291_WI_3_validation,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
28828,28828,HOUSEHOLD_2_292_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28829,28829,HOUSEHOLD_2_293_WI_3_validation,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0
28830,28830,HOUSEHOLD_2_294_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28831,28831,HOUSEHOLD_2_295_WI_3_validation,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
28832,28832,HOUSEHOLD_2_296_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28833,28833,HOUSEHOLD_2_297_WI_3_validation,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
28834,28834,HOUSEHOLD_2_298_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28835,28835,HOUSEHOLD_2_299_WI_3_validation,1,2,0,0,0,3,1,2,1,2,0,1,2,3,1,3,2,0,1,2,0,0,0,3,1,0,2,2
28836,28836,HOUSEHOLD_2_300_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28837,28837,HOUSEHOLD_2_301_WI_3_validation,3,4,2,2,0,0,1,2,1,0,1,1,1,3,0,1,0,1,1,6,2,1,0,2,0,0,1,2
28838,28838,HOUSEHOLD_2_302_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28839,28839,HOUSEHOLD_2_303_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28840,28840,HOUSEHOLD_2_304_WI_3_validation,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
28841,28841,HOUSEHOLD_2_305_WI_3_validation,1,0,1,0,0,0,1,1,1,1,2,0,0,0,0,0,0,3,0,1,2,0,1,0,0,0,2,3
28842,28842,HOUSEHOLD_2_306_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28843,28843,HOUSEHOLD_2_307_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28844,28844,HOUSEHOLD_2_308_WI_3_validation,1,2,0,4,0,4,0,0,1,0,1,1,0,1,1,3,6,0,0,0,2,5,0,1,1,0,4,3
28845,28845,HOUSEHOLD_2_309_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28846,28846,HOUSEHOLD_2_310_WI_3_validation,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
28847,28847,HOUSEHOLD_2_311_WI_3_validation,1,0,1,0,0,0,1,4,1,0,0,0,0,2,2,0,1,1,3,0,0,1,0,0,0,1,0,0
28848,28848,HOUSEHOLD_2_312_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28849,28849,HOUSEHOLD_2_313_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28850,28850,HOUSEHOLD_2_314_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28851,28851,HOUSEHOLD_2_315_WI_3_validation,1,0,2,0,0,2,0,1,1,1,1,0,0,3,1,1,0,0,0,0,0,2,1,0,0,0,0,0
28852,28852,HOUSEHOLD_2_316_WI_3_validation,0,0,0,0,0,1,0,0,1,4,1,0,1,1,0,3,0,0,2,1,0,1,0,2,2,1,0,2
28853,28853,HOUSEHOLD_2_317_WI_3_validation,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28854,28854,HOUSEHOLD_2_318_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28855,28855,HOUSEHOLD_2_319_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28856,28856,HOUSEHOLD_2_320_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28857,28857,HOUSEHOLD_2_321_WI_3_validation,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0
28858,28858,HOUSEHOLD_2_322_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28859,28859,HOUSEHOLD_2_323_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28860,28860,HOUSEHOLD_2_324_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28861,28861,HOUSEHOLD_2_325_WI_3_validation,1,3,3,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0
28862,28862,HOUSEHOLD_2_326_WI_3_validation,1,1,0,1,0,0,1,1,1,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1
28863,28863,HOUSEHOLD_2_327_WI_3_validation,4,0,1,0,0,0,0,2,0,0,0,0,0,1,0,3,1,0,1,1,1,2,0,0,0,1,0,0
28864,28864,HOUSEHOLD_2_328_WI_3_validation,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28865,28865,HOUSEHOLD_2_329_WI_3_validation,1,1,0,2,0,3,0,0,0,0,0,0,2,0,2,1,0,0,0,0,2,1,0,0,0,0,1,2
28866,28866,HOUSEHOLD_2_330_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28867,28867,HOUSEHOLD_2_331_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28868,28868,HOUSEHOLD_2_332_WI_3_validation,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
28869,28869,HOUSEHOLD_2_333_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28870,28870,HOUSEHOLD_2_334_WI_3_validation,0,0,0,0,1,1,2,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
28871,28871,HOUSEHOLD_2_335_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28872,28872,HOUSEHOLD_2_336_WI_3_validation,1,5,0,0,0,0,0,0,0,1,1,2,0,0,3,1,0,0,0,0,2,0,0,0,1,0,0,0
28873,28873,HOUSEHOLD_2_337_WI_3_validation,0,0,1,0,1,0,1,0,3,1,0,0,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0
28874,28874,HOUSEHOLD_2_338_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28875,28875,HOUSEHOLD_2_339_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28876,28876,HOUSEHOLD_2_340_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28877,28877,HOUSEHOLD_2_341_WI_3_validation,2,6,1,2,0,0,0,0,1,1,1,3,1,0,3,1,0,1,0,0,1,0,2,0,0,0,0,0
28878,28878,HOUSEHOLD_2_342_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28879,28879,HOUSEHOLD_2_343_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28880,28880,HOUSEHOLD_2_344_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28881,28881,HOUSEHOLD_2_345_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28882,28882,HOUSEHOLD_2_346_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28883,28883,HOUSEHOLD_2_347_WI_3_validation,0,3,1,0,0,1,0,0,0,3,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0
28884,28884,HOUSEHOLD_2_348_WI_3_validation,5,1,3,1,0,6,4,2,3,1,2,9,5,1,0,0,0,0,0,4,3,8,1,0,2,4,3,0
28885,28885,HOUSEHOLD_2_349_WI_3_validation,1,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
28886,28886,HOUSEHOLD_2_350_WI_3_validation,3,2,0,1,0,2,1,3,1,2,2,0,0,0,3,1,2,0,0,0,0,0,0,0,1,1,1,0
28887,28887,HOUSEHOLD_2_351_WI_3_validation,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
28888,28888,HOUSEHOLD_2_352_WI_3_validation,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
28889,28889,HOUSEHOLD_2_353_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28890,28890,HOUSEHOLD_2_354_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28891,28891,HOUSEHOLD_2_355_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
28892,28892,HOUSEHOLD_2_356_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
28893,28893,HOUSEHOLD_2_357_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28894,28894,HOUSEHOLD_2_358_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28895,28895,HOUSEHOLD_2_359_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28896,28896,HOUSEHOLD_2_360_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28897,28897,HOUSEHOLD_2_361_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28898,28898,HOUSEHOLD_2_362_WI_3_validation,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
28899,28899,HOUSEHOLD_2_363_WI_3_validation,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28900,28900,HOUSEHOLD_2_364_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28901,28901,HOUSEHOLD_2_365_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28902,28902,HOUSEHOLD_2_366_WI_3_validation,4,1,1,0,0,0,5,8,4,1,2,6,2,0,0,5,1,1,4,0,2,0,4,2,2,4,2,3
28903,28903,HOUSEHOLD_2_367_WI_3_validation,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
28904,28904,HOUSEHOLD_2_368_WI_3_validation,1,1,0,1,0,0,2,0,0,2,0,1,2,0,3,1,0,0,1,1,1,0,0,1,2,1,0,1
28905,28905,HOUSEHOLD_2_369_WI_3_validation,1,1,0,0,2,0,0,1,0,2,0,0,0,0,2,2,0,0,0,0,0,2,0,1,0,0,4,0
28906,28906,HOUSEHOLD_2_370_WI_3_validation,2,0,0,0,1,0,0,0,1,0,1,0,2,0,2,1,0,0,0,1,0,2,0,0,0,0,1,0
28907,28907,HOUSEHOLD_2_371_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28908,28908,HOUSEHOLD_2_372_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28909,28909,HOUSEHOLD_2_373_WI_3_validation,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28910,28910,HOUSEHOLD_2_374_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28911,28911,HOUSEHOLD_2_375_WI_3_validation,0,1,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0
28912,28912,HOUSEHOLD_2_376_WI_3_validation,0,2,1,0,2,0,1,2,0,2,0,0,0,2,1,2,0,0,0,0,1,1,1,0,0,1,1,1
28913,28913,HOUSEHOLD_2_377_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
28914,28914,HOUSEHOLD_2_378_WI_3_validation,0,0,1,3,0,0,0,1,1,1,0,0,0,0,4,0,1,1,0,1,0,2,1,1,0,0,0,0
28915,28915,HOUSEHOLD_2_379_WI_3_validation,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1
28916,28916,HOUSEHOLD_2_380_WI_3_validation,1,0,1,2,0,2,1,1,1,0,0,1,0,2,2,3,0,1,2,1,3,2,1,0,0,0,0,1
28917,28917,HOUSEHOLD_2_381_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28918,28918,HOUSEHOLD_2_382_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28919,28919,HOUSEHOLD_2_383_WI_3_validation,1,2,1,1,0,2,2,1,0,1,0,0,0,2,0,0,0,1,1,0,3,0,0,1,0,0,0,0
28920,28920,HOUSEHOLD_2_384_WI_3_validation,3,4,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,2,0,3,2
28921,28921,HOUSEHOLD_2_385_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28922,28922,HOUSEHOLD_2_386_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28923,28923,HOUSEHOLD_2_387_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28924,28924,HOUSEHOLD_2_388_WI_3_validation,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1
28925,28925,HOUSEHOLD_2_389_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28926,28926,HOUSEHOLD_2_390_WI_3_validation,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
28927,28927,HOUSEHOLD_2_391_WI_3_validation,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
28928,28928,HOUSEHOLD_2_392_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28929,28929,HOUSEHOLD_2_393_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28930,28930,HOUSEHOLD_2_394_WI_3_validation,0,0,1,0,0,1,1,0,0,1,0,0,1,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0
28931,28931,HOUSEHOLD_2_395_WI_3_validation,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,3,1,0,1,1,0,0,0,2,5,0,2,1
28932,28932,HOUSEHOLD_2_396_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28933,28933,HOUSEHOLD_2_397_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28934,28934,HOUSEHOLD_2_398_WI_3_validation,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28935,28935,HOUSEHOLD_2_399_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28936,28936,HOUSEHOLD_2_400_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28937,28937,HOUSEHOLD_2_401_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28938,28938,HOUSEHOLD_2_402_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28939,28939,HOUSEHOLD_2_403_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
28940,28940,HOUSEHOLD_2_404_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28941,28941,HOUSEHOLD_2_405_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28942,28942,HOUSEHOLD_2_406_WI_3_validation,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0
28943,28943,HOUSEHOLD_2_407_WI_3_validation,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
28944,28944,HOUSEHOLD_2_408_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28945,28945,HOUSEHOLD_2_409_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28946,28946,HOUSEHOLD_2_410_WI_3_validation,0,0,0,1,0,0,0,1,2,0,1,0,0,1,1,0,0,1,0,0,1,2,1,0,2,0,1,3
28947,28947,HOUSEHOLD_2_411_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28948,28948,HOUSEHOLD_2_412_WI_3_validation,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
28949,28949,HOUSEHOLD_2_413_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28950,28950,HOUSEHOLD_2_414_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28951,28951,HOUSEHOLD_2_415_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28952,28952,HOUSEHOLD_2_416_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28953,28953,HOUSEHOLD_2_417_WI_3_validation,0,1,0,2,2,0,0,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0
28954,28954,HOUSEHOLD_2_418_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28955,28955,HOUSEHOLD_2_419_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28956,28956,HOUSEHOLD_2_420_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28957,28957,HOUSEHOLD_2_421_WI_3_validation,3,3,0,1,0,1,5,4,1,0,1,1,3,2,1,2,3,2,0,2,2,0,3,1,3,2,4,1
28958,28958,HOUSEHOLD_2_422_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28959,28959,HOUSEHOLD_2_423_WI_3_validation,1,0,0,0,0,2,1,0,0,0,1,1,3,1,1,0,0,0,1,2,1,2,2,0,2,0,0,0
28960,28960,HOUSEHOLD_2_424_WI_3_validation,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1
28961,28961,HOUSEHOLD_2_425_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28962,28962,HOUSEHOLD_2_426_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28963,28963,HOUSEHOLD_2_427_WI_3_validation,4,3,3,3,1,2,4,4,2,2,2,2,5,4,7,1,0,0,6,3,3,5,1,1,4,3,5,5
28964,28964,HOUSEHOLD_2_428_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
28965,28965,HOUSEHOLD_2_429_WI_3_validation,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28966,28966,HOUSEHOLD_2_430_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28967,28967,HOUSEHOLD_2_431_WI_3_validation,0,1,1,0,0,0,1,0,0,0,2,0,0,0,5,0,0,0,0,0,1,2,0,1,0,0,0,0
28968,28968,HOUSEHOLD_2_432_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28969,28969,HOUSEHOLD_2_433_WI_3_validation,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
28970,28970,HOUSEHOLD_2_434_WI_3_validation,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,1,0,0,0,1,2,2,1,0,0,0,0
